id,name,activity_type,distance,elevation_gain,elevation_low,elevation_high,best_time,average_top_10_time,tenth_best_time,total_effort_count,total_athlete_count
8506922,montée des Avirons par D17,Ride,2088.5,101.0,62.8,163.8,256,260.1,264.0,20739.0,2879.0
19455779,Etang Salé - St Leu AR,Ride,23781.2,165.4,-25.0,15.6,1613,1778.1,1921.0,8788.0,1539.0
16141737,Etang salé Trou d'eau Etang salé ,Ride,44379.8,348.6,15.8,63.8,3861,4014.8,4091.0,4337.0,826.0
24095809,Vent dans le faux plat,Ride,1329.0,14.0,92.0,100.0,101,103.2,105.0,68119.0,7810.0
25288618,2nd Single Track RDS,Ride,659.7,2.6,53.4,57.2,111,119.0,123.0,2762.0,313.0
18788047,Nouvelle partie rds 2018 ,Ride,720.6,7.0,-11.2,-6.6,121,125.4,129.0,1717.0,293.0
8151165,voie canniere rn3,Ride,2406.2,0.0,139.3,263.0,308,319.9,326.0,18809.0,2368.0
5942362,pont ouaki/pont entre deux,Ride,2145.0,163.0,111.1,247.9,304,311.6,316.0,17738.0,2707.0
11202685,Rte des sables-usine du Gol,Ride,2097.5,15.6,7.1,17.7,122,146.3,155.0,72738.0,6964.0
17087706,Ligne droite exotica,Ride,1227.7,26.7,68.2,94.9,80,94.4,101.0,38167.0,4176.0
18036527,montee du Woaki 97421,Ride,2101.6,103.8,126.8,230.6,203,211.6,215.0,11819.0,2986.0
12928902,Rte de pierrefonds,Ride,4540.6,69.8,7.4,62.3,354,356.1,358.0,27302.0,3800.0
16903143,montée canots bb croisée lambert ,Ride,1553.0,120.6,51.1,171.7,245,302.0,323.0,1759.0,706.0
5103103,notre dame de la paix,Ride,11847.1,1106.4,580.0,1686.4,2862,3052.2,3195.0,2262.0,987.0
10729105,ST JO-PG1,Ride,6341.4,453.8,59.2,435.0,966,1036.6,1067.0,10874.0,1547.0
13728085,Montée des Lianes - Mica,Ride,4067.8,189.0,438.0,623.0,545,578.7,587.0,15198.0,1942.0
6405426,Montée L'Anse,Ride,1690.3,87.8,36.8,119.0,170,208.0,214.0,29930.0,4999.0
17258588,Tampon-Berive,Ride,3896.9,69.6,554.0,602.0,371,414.5,431.0,19739.0,2105.0
9827970,montee au stop ,Ride,5851.4,358.2,152.3,437.2,781,807.4,824.0,5845.0,1387.0
19358372,Rue du bel air,Ride,1774.0,101.3,593.6,694.9,229,262.6,282.0,4078.0,642.0
15437615,Montée Piton des Goyaves,Ride,2405.5,88.6,615.0,685.1,286,318.7,336.0,19606.0,2101.0
17073484,Piton goyave Punch,Ride,1778.8,30.9,644.1,675.0,181,197.6,205.0,23362.0,2470.0
9648074,Chemin Boissy Climb part.,Ride,5779.9,427.0,108.4,535.4,1060,1221.5,1313.0,1904.0,539.0
16876091,Rampe de basse vallée,Ride,856.3,64.4,88.8,153.2,118,119.3,121.0,19354.0,3327.0
13531564,Mer cassée - Honoré ,Ride,11296.5,203.0,16.4,151.4,850,996.2,1022.0,21663.0,3964.0
13917673,sortie enclo / église baril,Ride,14648.1,97.2,5.0,123.2,961,997.2,1003.0,16850.0,3037.0
13531634,Charmille,Ride,790.7,19.8,40.2,60.0,60,61.0,,21580.0,3509.0
25074512,Le Baril / Mare Longue,Ride,4133.3,9.2,71.4,97.6,292,296.2,299.0,23760.0,4478.0
13295315,crete 2,Ride,6995.6,514.6,135.0,639.8,1212,1398.5,1474.0,1437.0,334.0
13869272,Tout droit depuis Saint Philippe,Ride,3347.7,34.6,8.0,27.0,203,224.1,227.0,21070.0,3363.0
5914602,Plateau Vincendo,Ride,723.2,16.0,40.2,53.4,60,61.0,62.0,23185.0,4325.0
26760396,Descente crête ,Ride,6244.4,0.0,172.6,595.5,515,554.5,576.0,1155.0,330.0
7293370,montee panon,Ride,5392.1,420.5,22.5,359.7,786,847.1,863.0,37534.0,4106.0
6290326,Montée de Kelonia,Ride,1484.1,41.4,14.6,54.6,100,118.1,126.0,165236.0,9440.0
10957611,chemin carlonnette,Ride,5318.2,323.6,344.8,668.4,817,902.7,950.0,6944.0,1614.0
9013601,intégrale Piton Saint Leu par D11 (RN1-> panneau Le Plateau),Ride,6778.9,308.8,17.4,324.0,899,966.7,1001.0,16128.0,2367.0
6426359,Colimaçon2,Ride,2696.7,283.7,504.3,742.4,461,500.2,521.0,11124.0,2478.0
11246431,Chemin Dubuisson,Ride,4747.4,312.4,33.6,346.0,759,822.4,859.0,5665.0,1215.0
6290350,Montée de La Grande Ravine,Ride,1910.8,49.2,13.6,57.0,147,158.2,162.0,157144.0,9446.0
12317537,chemin de la surprise en entier,Ride,5415.9,471.5,15.8,423.3,1011,1049.8,1091.0,3646.0,1244.0
18965451,faux plat entrée sud st leu,Ride,1612.9,0.0,18.2,40.8,89,101.7,104.0,173942.0,10137.0
14428150,Pavillon - Cilaos,Ride,16180.0,915.4,447.0,1204.0,2588,2684.1,2735.0,11890.0,3955.0
16679858,Les Makes RD20 + RF11 montée intégrale,Ride,16074.0,1233.0,375.0,1584.0,3502,3827.6,4041.0,755.0,537.0
20270198,2 eme tunnel - centre ville ,Ride,8863.3,382.4,945.6,1205.0,1243,1268.6,1286.0,12631.0,3981.0
20059301,Entre deux - kiosque ravine des citrons,Ride,3871.2,388.9,394.8,681.8,723,790.4,827.0,3674.0,936.0
23966993,Dernier 100 d+ climb tevelave,Ride,1220.6,106.0,805.4,911.4,260,272.0,284.0,2578.0,1084.0
9083622,Dassy,Ride,982.4,0.0,478.8,557.6,130,177.7,191.0,13550.0,2083.0
16305969,Raidar final Chemin du Cap,Ride,773.5,96.6,418.5,515.1,213,225.3,236.0,1475.0,608.0
5193319,RF9b Tamarins Sud - S->N,Ride,10613.5,401.6,1673.4,1889.4,1391,1509.33,,578.0,425.0
3611945,Route Forestière 11 Des Makes Climb,Ride,9826.51,0.0,882.2,1578.0,1942,2077.1,2200.0,1333.0,785.0
23569699,Cilaos - îlet a corde ,Ride,9623.2,329.4,1127.0,1304.2,1201,1375.2,1507.0,910.0,541.0
2279296,"Route de Volcan climb (from turnoff, full)",Ride,16557.6,817.4,1634.8,2376.4,2596,2881.3,2985.0,2703.0,1354.0
13475334,Chemin Henri Cabeu - Mica,Ride,7529.8,529.0,835.0,1364.0,1371,1569.6,1653.0,4766.0,1142.0
22151174,La Plaine (Rond point Mairie) - Col de Bellevue,Ride,10309.8,551.2,1005.6,1556.8,1472,1782.9,1921.0,3165.0,1274.0
26486517,Bois court,Ride,3950.0,61.0,42.0,89.0,431,479.0,503.0,1087.0,360.0
13095514,Montée Maillot,Ride,694.9,70.8,1188.4,1259.2,130,138.2,145.0,986.0,527.0
16369516,19ème - 23ème,Ride,3812.8,258.6,1088.5,1340.0,614,681.7,743.0,5013.0,1553.0
13957893,Descente du Volcan,Ride,17146.5,96.6,1633.2,2378.0,1375,1473.7,1528.0,2673.0,1405.0
24959530,Rond point 17km / arrêt de bus école 19 km,Ride,1797.3,136.4,973.2,1109.6,281,307.0,336.0,5808.0,1677.0
21030026,RUE RAPHAEL DOUYERE,Ride,973.4,10.9,1352.0,1375.9,72,76.0,79.0,5644.0,1266.0
14745313,volcano cup race 1,Ride,1631.0,10.6,1869.4,2054.2,245,270.2,292.0,2013.0,321.0
18059557,Dernière rampes rivière de l'est,Ride,913.1,70.4,179.0,249.4,118,123.9,127.0,16511.0,3741.0
28266141,GP CFG,Ride,2080.1,64.3,95.4,127.1,176,195.2,204.0,568.0,24.0
6842020,Sainte Rose - Rivière de l'Est,Ride,5335.7,205.0,44.8,238.6,594,604.9,611.0,15063.0,3572.0
25739886,Slalom Montant,Ride,681.9,16.8,229.0,245.8,63,63.4,64.0,10735.0,1672.0
20393071,DH Pont Riv l'Est - Ste Rose,Ride,5095.0,11.8,31.6,212.4,301,302.5,304.0,12402.0,2927.0
15500200,chemin Touzet / citernes EDF,Ride,3081.3,359.0,513.8,872.8,892,1061.8,1155.0,135.0,93.0
25342211,dernière partie chemin Touzet,Ride,1155.0,110.6,404.2,514.8,200,231.3,246.0,633.0,319.0
19842033,Montée  Piste du Pas de Bellecombe,Ride,3145.0,90.0,2275.6,2337.4,432,501.6,557.0,743.0,506.0
8812146,Crève coeur ,Ride,4649.4,300.0,3.2,303.0,725,740.2,753.0,15164.0,2626.0
18266074,_Boucan_Saint_Paul,Ride,3946.7,21.4,24.0,41.8,237,252.11,,124067.0,8937.0
8215589,Eden > Grotte,Ride,10521.4,0.0,16.2,41.2,674,718.9,751.0,79975.0,5473.0
16215497,Les 3 petites bosses ,Ride,3388.6,30.6,10.4,29.8,219,235.0,244.0,106585.0,6317.0
5883162,saint paul/boucan,Ride,4094.3,0.0,10.7,83.4,276,282.1,288.0,132184.0,8749.0
5231734,Route de Cambaie,Ride,1369.7,16.3,31.6,48.7,83,99.1,103.0,84382.0,5202.0
6078472,Megavalanche Qualif Enduro Section 3,Ride,2893.1,11.1,511.7,743.3,281,289.9,297.0,4713.0,3193.0
13850972,Safer only,Ride,5051.9,396.7,497.1,869.4,1088,1145.7,1216.0,1424.0,257.0
7991500,un peu de maido,Ride,5050.1,472.0,692.4,1125.9,1126,1181.9,1223.0,4221.0,2112.0
6078450,Megavalanche Qualif Enduro Section 1,Ride,2813.3,23.6,1783.0,2021.6,374,404.7,420.0,1796.0,484.0
6035411,Route Forestière n°8 du Maïdo Climb,Ride,3843.0,337.0,1879.7,2190.9,742,836.3,879.0,4350.0,2093.0
5038710,Fleur Jaune/Grand Ilet,Ride,3807.4,486.9,696.9,1116.8,869,1070.5,1163.0,1088.0,593.0
17166939,Maïdo derniers km ,Ride,2259.4,177.2,1902.0,2079.2,418,487.2,510.0,4812.0,2238.0
14000282,Montée ch Ratineau,Ride,4035.2,391.3,403.7,708.9,686,834.2,912.0,2112.0,273.0
26427451,Grand Ilet-Fleur-Jaune,Ride,3807.0,0.0,714.0,1110.0,216,299.6,316.0,974.0,556.0
18113962,last kms dos d'ane ,Ride,2832.8,250.8,694.4,945.2,543,606.2,633.0,4410.0,1292.0
6044493,Sentier Forestier du Cap Noir Climb,Ride,1162.5,127.9,1023.0,1125.7,162,199.0,224.0,2819.0,771.0
6442655,UH Plaine d'Affouche barrière pk20,Ride,8941.1,327.2,1111.2,1386.8,1695,1998.9,2161.0,218.0,100.0
17465920,DH parking col des Boeufs -> Pont fleur jaune,Ride,13165.5,62.0,676.2,1910.0,1290,1370.9,1446.0,358.0,244.0
16212249,Monté  salazie pont rdm.mairie salazie,Ride,13522.5,0.0,128.8,712.1,1427,1447.5,1452.0,6417.0,1622.0
4426341,Chemin Menciol,Ride,1836.3,43.6,165.6,203.9,156,177.8,188.0,13036.0,1193.0
11824171,Montée Salazie,Ride,5575.2,181.0,269.6,436.8,628,630.7,633.0,6867.0,1735.0
999529,Route Departementale 48 Climb,Ride,5491.77,398.6,394.4,793.0,923,1079.8,1140.0,1713.0,918.0
19904003,Descente Salazie,Ride,5516.9,10.8,258.2,425.4,385,401.1,411.0,6416.0,1615.0
26519039,velo dos demi km vertical,Ride,2786.6,655.0,984.1,1503.9,1103,2856.2,3222.0,118.0,115.0
6873735,Monter Chemin Safer,Ride,1008.9,124.8,230.6,327.8,196,228.2,257.0,994.0,307.0
4211467,D53 Climb,Ride,1849.2,154.6,598.6,748.0,423,454.7,472.0,1791.0,608.0
22924473,Hell bourg-intervalle 2,Ride,3609.0,76.0,202.0,268.0,337,358.6,371.0,8123.0,2041.0
5754601,1ere partie,Ride,1047.3,12.7,682.5,769.7,615,835.8,992.0,38.0,18.0
18424137,Sprint Bras Panon,Ride,1179.8,0.0,89.0,110.8,62,67.6,71.0,28183.0,2826.0
19482561,faut plat Bras-Panon,Ride,3750.9,89.6,6.8,88.4,316,321.4,330.0,19674.0,3008.0
3822906,champborne,Ride,4930.95,80.9815,9.1,82.7,425,430.0,437.0,18788.0,2010.0
16726456,Retour chrono Sainte Anne,Ride,3748.5,32.6,8.0,27.7,251,269.2,277.0,18664.0,3378.0
16726429,Allé Chrono Sainte-Anne,Ride,3790.0,0.0,8.1,28.0,225,255.0,270.0,18193.0,2225.0
3602476,Chemin Beaumont Climb,Ride,2299.09,142.2,337.6,479.8,319,345.1,358.0,5221.0,1609.0
18420597,Test Takamaka,Ride,3564.6,178.0,222.4,400.4,501,517.4,534.0,3558.0,793.0
12477497,Bd Mascareignes 2,Ride,1122.7,0.0,37.5,57.3,67,67.78,,36018.0,3720.0
24773223,pont aux stop fractionné,Ride,1242.0,98.0,58.0,156.0,196,210.5,217.0,6240.0,992.0
14421592,Sortie campmag entrée grdlarge,Ride,1352.7,0.0,38.0,121.0,129,178.3,197.0,18673.0,2706.0
4905018,Bd des Mascareignes,Ride,1023.2,0.0,12.9,36.0,60,60.4,61.0,23377.0,2073.0
13717511,Avenue de Tamatave,Ride,1035.8,19.4,4.9,13.9,68,73.5,75.0,17122.0,1907.0
22787747,Avenue de la Compagnie des Indes,Ride,1755.0,18.2,34.2,52.4,130,132.5,135.0,8672.0,1652.0
22787816,Avenue de la Compagnie des Indes vers Le Port,Ride,1758.8,6.9,34.2,52.3,119,136.8,145.0,8954.0,1384.0
20300799,CLM championnat 2019 1,Ride,2124.0,26.0,4.2,30.4,181,191.0,196.0,113.0,91.0
11376146,Rampes Montagne,Ride,3939.3,258.0,96.0,354.0,352,561.2,603.0,17230.0,2319.0
7724403,St-François/Brulé,Ride,12142.8,753.2,-19.4,733.8,1987,2191.0,2322.0,5279.0,947.0
17517725,Chrono ravine a malheur 4 derniers kms ,Ride,4161.6,246.2,391.4,637.6,546,654.9,684.0,15337.0,2549.0
13903858,Mairie bellepierre - Village Brulé,Ride,9869.8,928.0,202.9,840.0,1787,1957.6,2037.0,3031.0,695.0
10902472,Le Brulé: second half,Ride,4708.8,290.8,529.0,819.8,672,749.5,775.0,7057.0,1228.0
10779536,Sortie St Denis->Grande Chaloupe,Ride,6866.6,26.4,-82.8,-29.4,418,431.0,438.0,14989.0,2109.0
18871083,DH Boîtes aux lettres,Ride,2061.8,13.7,436.6,647.7,227,240.4,249.0,2034.0,329.0
5188083,jamaique/barachois,Ride,5001.5,34.4,8.1,17.5,324,329.3,332.0,20893.0,4412.0
3677607,Montée de Gillot,Ride,731.412,23.694,30.8,54.5,60,60.0,,74838.0,6032.0
17803523,"Promenons nous dans les bois, madame",Ride,1098.4,8.2,45.8,56.0,73,80.3,84.0,69283.0,5722.0
16731692,N2002 Sainte-Suzanne,Ride,3104.7,11.6,7.0,12.0,199,201.0,202.0,33519.0,3990.0
11748450,Bagatelle (Rond point=>Boulangerie),Ride,4727.9,167.6,79.8,247.4,587,589.7,592.0,7619.0,1004.0
17926381,DESCENTE BAGATELLE - CAFES,Ride,3011.7,0.0,184.0,303.2,199,207.0,214.0,9946.0,1248.0
22551908,Monté Mathurine,Ride,758.2,49.3,115.3,161.5,100,119.3,130.0,8430.0,1024.0
14264815,Montée Sano (Paradis),Ride,3345.3,278.4,207.8,486.2,782,859.6,980.0,156.0,66.0
3933441,colosse,Ride,3141.2,0.0,14.7,27.7,234,236.2,238.0,26074.0,2546.0
13032952,Bel ombre,Ride,2010.6,0.0,17.5,27.8,142,146.9,149.0,24221.0,2614.0
12942514,Ch Brunet,Ride,1547.1,0.0,31.6,58.6,179,217.2,235.0,112.0,56.0
30538290,Chemin étang à colosse FDM,Ride,603.5,5.11948,4.7,10.7,69,82.9,91.0,472.0,148.0
33053358,Chemin Cent Gaulette,Ride,1853.6,0.0,21.8,58.5,202,216.6,235.0,77.0,31.0
30538095,Sentier colosse,Ride,1415.4,10.5875,9.6,20.8,187,194.6,201.0,1130.0,287.0
30035771,Chemin Cent Gaulette ,Ride,1808.1,39.2,25.4,64.6,240,268.3,287.0,432.0,106.0
30814102,boucle secteur rio,Ride,9927.8,77.2,29.4,99.8,817,838.1,851.0,1862.0,457.0
16220538,des ruches jusqu'à l'aire de pique nique,Run,1429.2,75.4,69.4,142.0,360,375.4,390.0,4853.0,1091.0
27337967,1500m à la sortie d’étang salé,Run,1504.5,4.0,20.0,25.0,98,257.8,290.0,25871.0,4293.0
16785240,Cot' gravier,Run,417.6,36.2,73.8,110.0,104,112.9,119.0,4384.0,1571.0
28043218,10 km du gouffre ,Run,9992.6,21.1,8.3,18.6,2249,2466.6,2596.0,27.0,21.0
19172921,Rue Octave Sprint,Run,575.6,0.0,8.4,9.4,108,116.9,124.0,3597.0,1465.0
6503608,Along the road.,Run,1888.1,16.7,20.7,73.1,425,443.2,457.0,3720.0,942.0
38970617,Sortie de ravine Mila,Run,835.0,70.0,31.0,101.0,330,363.5,376.0,776.0,533.0
13437165,La pointe de SIM,Run,1567.7,4.0,23.0,34.0,307,322.2,333.0,31536.0,6204.0
2509757,Sentier De L'Entre Deux Climb,Run,1138.21,128.8,267.0,398.0,362,406.9,424.0,37226.0,5526.0
16677227,Picos Diablo Speedy,Run,1875.0,12.0,25.0,35.0,374,397.0,412.0,23287.0,4997.0
20191842,la pente rouge ,Run,543.0,17.6,40.2,57.8,99,112.3,118.0,4530.0,1452.0
17097226,400 m sur piste étang salé,Run,400.0,0.0,12.2,19.2,60,60.0,,72155.0,1037.0
7210044,Up from Croc-Parc,Run,406.5,0.0,23.9,32.9,60,60.67,,10253.0,2673.0
11065619,sentier TUSP,Run,876.6,46.4,101.2,147.6,195,208.1,221.0,3096.0,853.0
13016933,Boulevard Plage,Run,369.3,3.7,5.7,9.4,62,63.25,,40384.0,6712.0
24790772,P Fontaine/Diagonal via cannes,Run,993.7,41.2,176.8,215.6,262,287.6,315.0,210.0,43.0
26777288,Partie I Chemin des Chataigniers,Run,411.4,9.2,349.0,358.2,75,86.9,95.0,7211.0,847.0
13883987,Parcours la pointe,Run,1991.6,26.1,479.4,492.7,384,417.5,437.0,55219.0,3133.0
27195684,"Challenge Langevin, départ arrêt de bus Balance / Demi tour Pdv Grand Galet et arrivée arrêt de bus Balance",Run,19436.5,477.0,48.4,457.7,4366,4850.7,5358.0,40.0,33.0
25377684,10KM nocturne La St JO,Run,9749.5,143.0,26.0,85.0,2008,2110.3,2167.0,252.0,143.0
25633828,Parking grand coude - Point vue avant le Morne ,Run,4242.9,762.0,1187.0,1868.6,2579,2872.2,3131.0,885.0,633.0
17382098,Margosiers Climb,Run,2853.9,618.7,848.8,1379.7,1770,1846.9,1932.0,4413.0,2056.0
9848268,début sentier de la fraise,Run,2728.3,299.7,720.0,998.7,1131,1164.1,1199.0,6272.0,4422.0
23427803,Usine - La Balance,Run,2849.1,0.0,42.6,118.0,555,590.7,624.0,715.0,303.0
18877094,Montee terrain aviat vers chevrettes,Run,724.6,79.6,118.2,197.8,201,239.5,265.0,910.0,106.0
5502189,Montée Foc-Foc (Kiosque Camphriers -> Crête Enclos),Run,8182.2,1609.7,686.6,2258.6,5165,5619.7,5881.0,2292.0,1634.0
19516480,Cap Jaune / Chemin Terre Rouge Climb,Run,1682.4,90.2,6.8,88.4,508,558.7,594.0,899.0,278.0
2623725,Sentier Du Tremblet Climb,Run,413.84,57.0,3113.6,3170.6,90,113.8,125.0,2632.0,1955.0
14169521,Sentier du Tremblet (Nez Coupé du Tremblet -> Piton de Bois Vert),Run,4823.0,379.0,1929.0,2261.0,2639,3159.3,3694.0,57.0,55.0
2623724,Sentier Du Tremblet Climb,Run,2134.68,196.0,2930.0,3124.8,890,990.8,1042.0,2471.0,1738.0
22950727,Chemin Terre Rouge / La Marine Down,Run,1735.6,11.2,9.0,91.8,440,523.2,565.0,398.0,210.0
22950784,La Chapelle / Intersection Chemin Mandarines,Run,1607.5,102.0,62.4,164.4,457,487.1,512.0,907.0,155.0
15415047,Gîte Basse Vallée par GR R2,Run,4573.3,524.0,87.0,609.0,2155,2424.8,2569.0,456.0,392.0
23913905,RN Crête2,Run,1253.0,36.0,641.0,666.0,308,360.4,405.0,563.0,55.0
24111369,1er sentiers Mare-longue-premier kiosque ,Run,2026.1,195.1,23.0,204.6,882,1101.4,1189.0,258.0,106.0
5367836,TEMOR St Leu (Cayenne -> Rue Begue),Run,4090.8,831.9,16.5,833.2,1888,2002.4,2077.0,17545.0,3799.0
21996348,DH TEMOR Saint-Leu,Run,4085.5,4.4,23.4,829.8,989,1055.7,1092.0,14294.0,3030.0
25993306,Fin montée avirons,Run,2312.6,100.6,273.4,368.4,652,707.0,735.0,122.0,76.0
26476407, parcours flèches bleu Ravine Des Poux - D3 ,Run,6396.0,859.0,52.0,832.0,2755,3355.2,3701.0,75.0,30.0
13438722,DH Cayenne sentier uniquement,Run,2039.5,6.0,34.0,442.0,502,542.6,578.0,23459.0,4471.0
18976887, Montée Panon 5km,Run,5018.9,308.4,19.4,327.8,1194,1395.5,1523.0,174.0,106.0
23946676,Montée Piton Calvaire (Piste VTT),Run,1684.5,264.0,484.0,744.3,699,856.5,959.0,138.0,34.0
26248683,Chemin Duguet jusqu'à la croisé ,Run,2346.2,334.2,451.3,785.5,817,1027.11,,172.0,69.0
10073320,Dassy A/R,Run,6770.9,873.4,241.6,518.3,2180,2265.5,2318.0,16576.0,2956.0
2905139,Le Bloc,Run,3431.87,0.0,1370.7,2484.7,2717,3026.5,3271.0,11425.0,7467.0
5194363,Dimitile - Sentier Bayonne,Run,9312.6,939.3,407.7,1240.6,6485,6732.9,7128.0,3250.0,1826.0
5129706,Montée du Taibit,Run,3723.0,714.1,1337.0,1973.0,2190,2390.2,2530.0,19553.0,10069.0
5193241,Descente du Bloc,Run,3714.6,44.7,1372.4,2454.8,1553,1670.5,1759.0,17449.0,10407.0
7000795,Montée sentier de Grande Terre,Run,1565.4,242.6,1482.6,1726.3,704,784.2,807.0,3304.0,1616.0
15785982,Burel -> Cilaos (par Ilet à Cordes),Run,12685.0,1733.7,655.3,1278.3,5521,6590.67,,687.0,516.0
22515482,Descente Int. Zèbre/Jument - ch. trou de terre,Run,3047.7,84.3,752.9,1220.8,782,858.3,890.0,7163.0,3017.0
11172628,DH Piton Rouge -> RF Tamarins,Run,3696.2,0.0,1868.0,2386.0,1104,1230.5,1329.0,863.0,682.0
19480646,échelles et D+,Run,1212.2,427.8,1120.8,1545.0,1050,1218.8,1330.0,1273.0,737.0
11136223,DH sentier Grand Bassin,Run,3464.3,33.0,747.0,1404.0,1181,1247.0,1306.0,9715.0,4300.0
9646226,grand bassin passerelle parking ,Run,2967.4,0.0,788.5,1348.6,1743,1858.3,1930.0,10003.0,4551.0
16625626,Mollaret climb,Run,2179.4,796.8,900.3,1495.3,1405,1577.6,1635.0,5654.0,2931.0
26520894,Dernier 450 d- descente grand bassin,Run,1943.1,8.8,693.0,1137.4,607,642.6,662.0,18067.0,6550.0
10976161,Mare à Boue -> Kerveguen (int.),Run,9135.8,662.0,1605.0,2181.0,4493,4763.8,4956.0,9347.0,7011.0
24133808,Bitume Sortie Mollaret/parking,Run,3789.0,8.6,1396.5,1618.9,713,761.2,790.0,3607.0,2138.0
21868404,"Croisement source, jusqu'au point avant avt paturage",Run,4409.7,938.0,709.8,1630.2,2761,3142.0,3258.0,5355.0,2749.0
20414456,On met les Gaz... Coin tranquille ,Run,835.0,68.0,1408.9,1472.7,174,206.6,224.0,2430.0,540.0
25043258,Mare Kerveguen - Croisement Descente Kerveguen,Run,844.4,58.8,2262.0,2304.6,337,371.3,405.0,12279.0,7791.0
8990447,Montée du rempart,Run,456.1,103.8,2227.8,2307.6,141,226.8,261.0,9257.0,8055.0
22974064,A/R dolomieu,Run,11000.5,553.0,2236.8,2492.2,4298,4934.1,5151.0,4614.0,4268.0
12013789,Montée Pl. Sables -> Orat. Ste Thérèse (+150m),Run,1440.8,224.4,2301.4,2432.5,539,598.5,638.0,4457.0,2700.0
10996721,Cratère Dolomieu -> Pas de Bellecombe,Run,5248.8,188.0,2212.8,2499.7,2024,2260.3,2360.0,5638.0,5286.0
10622067,de l'enclos au parking,Run,2122.5,31.6,2321.9,2353.4,670,694.3,717.0,2140.0,1707.0
11105741,Sentier du Rempart de la Rivière de l'Est (PR 11),Run,4183.7,426.0,2090.0,2432.0,1874,2034.4,2139.0,2487.0,1549.0
10622041,Du Parking au Rempart,Run,2129.4,32.3,2321.7,2353.6,566,625.5,675.0,1224.0,1148.0
26957414,faux plat boutik cadet,Run,491.4,13.7,267.8,281.5,105,115.3,122.0,717.0,137.0
26613992,1er partie monter citerne EDF ,Run,759.6,155.2,322.4,477.6,396,429.2,452.0,376.0,113.0
22758146,portion 2 Lamendière,Run,956.3,97.9,389.3,487.2,328,362.7,390.0,167.0,35.0
7960436,Piste Ermitage NS (Récif -> GO),Run,1374.7,16.0,4.0,16.9,262,268.7,272.0,39527.0,9714.0
13693488,Tour à la mode ouest Trail,Run,1582.1,11.0,13.0,19.0,249,288.1,307.0,22274.0,1366.0
12011461,pied vital > 1er ravito,Run,495.5,132.0,37.2,169.2,103,278.2,308.0,15807.0,2603.0
4591586,Chemin Coton Climb,Run,582.2,58.9,134.5,192.8,138,158.3,169.0,4184.0,1370.0
6974037,Golf Parcours bleu - La forêt,Run,1128.1,0.0,143.9,188.8,280,296.7,312.0,11140.0,2493.0
17909771,Grand fond - port st gilles,Run,2631.3,21.6,5.7,18.9,584,625.1,658.0,2000.0,1002.0
19820498,20% cap lahoussaye,Run,220.4,46.2,26.4,72.6,67,80.9,88.0,13842.0,3731.0
26235935,Tamarins -> cd 13,Run,1244.7,184.6,189.8,374.4,504,550.33,,863.0,221.0
23509586,A/R SENTIER DE BORD STADE INTERSECTION,Run,6711.0,550.0,215.0,664.0,2158,2702.8,2939.0,269.0,131.0
22028755,Plage de la Saline vers Ermitage par la route,Run,3096.5,0.0,925.8,928.0,634,664.2,694.0,865.0,566.0
21933056,TEMOR Citerne Barel,Run,3152.1,344.2,508.4,852.6,1159,1253.9,1391.0,298.0,59.0
18710683,Montée d'odane,Run,4220.7,761.0,257.0,900.0,2227,2395.7,2500.0,23797.0,8841.0
5492698,Montée du Maido (La Brèche -> Sommet rempart),Run,3163.3,892.7,1308.2,2093.6,1800,2018.7,2149.0,22209.0,9509.0
11638288,KV de la Roche Ecrite,Run,2118.5,927.0,1173.0,2096.0,2266,2584.8,2709.0,1420.0,1006.0
12093341,DH Dos d'Ane -> Deux Bras,Run,3757.7,92.0,285.2,917.0,1531,1722.3,1825.0,7970.0,3596.0
4218546,Mamode Camp/Roche Ecrite,Run,9405.6,1135.0,1213.1,2256.9,3994,4587.0,4818.0,2411.0,1549.0
10262965,Montée Aurère (La Porte -> Bord Bazar),Run,4198.1,292.3,369.5,600.8,1826,2039.6,2157.0,5539.0,2867.0
9324674,DH sentier Scout -> La Plaque,Run,5298.8,339.9,874.5,1675.8,1829,1967.8,2027.0,17813.0,10393.0
6089832,Sentier du Piton des Neiges Climb,Run,514.8,42.0,2974.4,3016.4,116,138.9,148.0,12216.0,8183.0
9503610,UH Sentier Scout (La Plaque -> RF13),Run,5448.2,840.0,921.0,1661.0,2661,3291.7,3549.0,3332.0,2458.0
4591595,Chemin Ratinaud Climb,Run,990.1,97.8,368.3,456.0,275,290.1,300.0,6387.0,2589.0
21429431,Montée Cap Anglais,Run,5080.5,1113.0,1020.0,2104.0,3393,3663.4,3855.0,3499.0,2177.0
10320785,DH belouve --> parking avant hell-bourg,Run,2666.1,136.7,971.2,1506.4,894,952.3,980.0,6729.0,4194.0
11945746,Riv du mat little .,Run,4711.4,372.6,147.6,284.6,1415,1572.6,1670.0,2558.0,351.0
10320799,Montée parkin hell bourg - panorama belouve,Run,2772.8,651.6,974.0,1508.2,1546,1660.9,1756.0,2567.0,1979.0
11327915,Cap Anglais -> Bélouve,Run,5531.4,142.4,1555.0,2166.3,1883,2178.5,2329.0,4469.0,2832.0
26541220,Raidillon ( nouvo tracé ),Run,446.6,49.6,189.3,238.9,156,165.6,174.0,1108.0,438.0
10007992,montée échelles TAKAMAKA,Run,504.5,269.6,891.0,1160.6,584,831.78,,261.0,241.0
